Bus,busmap
2422,US0 83
24220,US0 11
24221,US0 11
24223,US0 11
24224,US0 11
24225,US0 11
24229,US0 44
24231,US0 44
24233,US0 44
24234,US0 11
24235,US0 11
24236,US0 44
24238,US0 44
24240,US0 6
24244,US0 11
24245,US0 11
24246,US0 11
24247,US0 11
24248,US0 74
24249,US0 11
2425,US0 10
24250,US0 11
24251,US0 11
24252,US0 11
24253,US0 87
24254,US0 11
24255,US0 11
24257,US0 11
24259,US0 11
2426,US0 66
24260,US0 11
24261,US0 11
24262,US0 11
24263,US0 11
24264,US0 11
24265,US0 11
24267,US0 15
24268,US0 5
24269,US0 38
24272,US0 44
24274,US0 11
24275,US0 11
24277,US0 11
24278,US0 47
24279,US0 47
24280,US0 47
24281,US0 20
24282,US0 54
24285,US0 89
24286,US0 27
24288,US0 6
2429,US0 30
24291,US0 27
24292,US0 6
24295,US0 11
24296,US0 11
24297,US0 11
24298,US0 11
24299,US0 11
243,US0 33
2430,US0 61
24300,US0 11
24301,US0 11
24302,US0 11
24304,US0 11
24306,US0 11
24310,US0 11
24311,US0 11
24312,US0 11
24314,US0 11
24315,US0 11
24316,US0 11
24318,US0 69
2432,US0 31
24322,US0 69
24323,US0 11
24324,US0 11
24325,US0 11
24326,US0 11
24328,US0 11
24329,US0 11
2433,US0 31
24331,US0 30
24332,US0 11
24333,US0 60
24334,US0 60
24336,US0 60
24337,US0 60
24338,US0 60
24339,US0 5
24340,US0 11
24341,US0 11
24342,US0 11
24343,US0 11
24347,US0 66
24348,US0 66
24349,US0 92
2435,US0 31
24350,US0 92
24351,US0 92
24352,US0 6
24353,US0 6
24354,US0 6
24355,US0 92
24356,US0 92
24358,US0 92
24359,US0 88
2436,US0 31
24360,US0 88
24361,US0 66
24362,US0 66
24363,US0 92
24364,US0 34
24365,US0 92
24366,US0 92
24369,US0 89
24371,US0 89
24372,US0 89
24374,US0 33
24376,US0 33
24377,US0 33
24378,US0 33
24379,US0 33
2438,US0 91
24380,US0 33
24381,US0 12
24382,US0 11
24383,US0 33
24384,US0 33
24385,US0 33
24388,US0 92
24390,US0 92
24391,US0 92
24392,US0 92
24393,US0 92
24394,US0 92
24395,US0 92
24396,US0 92
24397,US0 92
24398,US0 92
244,US0 41
2440,US0 91
24400,US0 89
24401,US0 95
24402,US0 75
24403,US0 75
24404,US0 75
24405,US0 75
24407,US0 75
24408,US0 75
24409,US0 75
24410,US0 75
24411,US0 75
24412,US0 89
24413,US0 89
24415,US0 88
24417,US0 52
24418,US0 27
24420,US0 88
24421,US0 88
24422,US0 88
24424,US0 88
24426,US0 75
24429,US0 75
2443,US0 37
24430,US0 88
24431,US0 88
24432,US0 88
24433,US0 34
24435,US0 34
24436,US0 33
24438,US0 33
2444,US0 37
24440,US0 37
24441,US0 37
24444,US0 33
24445,US0 88
24446,US0 88
24447,US0 88
24448,US0 88
24449,US0 33
2445,US0 33
24450,US0 33
24451,US0 37
24452,US0 37
24453,US0 37
24455,US0 37
24457,US0 69
24459,US0 69
24460,US0 33
24461,US0 33
24462,US0 82
24463,US0 82
24464,US0 82
24465,US0 64
24467,US0 50
24468,US0 50
24473,US0 32
24475,US0 32
24476,US0 64
24477,US0 64
24478,US0 64
24479,US0 64
2448,US0 37
24480,US0 64
24481,US0 64
24482,US0 64
24483,US0 3
24484,US0 3
24485,US0 3
24486,US0 3
24488,US0 3
24489,US0 3
24490,US0 3
24491,US0 3
24492,US0 3
24493,US0 3
24494,US0 3
24496,US0 3
24497,US0 3
24498,US0 3
24499,US0 3
24500,US0 3
24501,US0 64
24502,US0 64
24503,US0 64
24504,US0 64
24505,US0 64
24506,US0 64
24508,US0 64
24509,US0 64
2451,US0 91
24510,US0 64
24511,US0 64
24512,US0 64
24513,US0 64
24514,US0 64
24515,US0 64
24516,US0 64
24517,US0 64
24518,US0 64
24519,US0 64
24520,US0 64
24521,US0 64
24522,US0 64
24524,US0 32
24525,US0 32
24526,US0 3
24527,US0 3
24528,US0 3
24529,US0 20
24530,US0 20
24532,US0 3
24533,US0 3
24534,US0 3
24535,US0 76
24536,US0 3
24537,US0 3
24538,US0 64
2454,US0 91
24540,US0 64
24541,US0 3
24542,US0 64
24543,US0 64
24544,US0 64
24545,US0 64
24546,US0 64
24547,US0 64
24548,US0 64
24549,US0 64
24550,US0 64
24551,US0 64
24552,US0 64
24554,US0 64
24555,US0 64
24556,US0 64
24557,US0 3
24558,US0 3
24559,US0 3
2456,US0 37
24561,US0 20
24562,US0 64
24565,US0 3
24566,US0 3
24567,US0 3
24568,US0 20
24569,US0 20
24570,US0 20
24571,US0 20
24572,US0 34
24574,US0 37
24578,US0 37
24579,US0 60
2458,US0 30
24580,US0 60
24581,US0 60
24582,US0 37
24583,US0 18
24586,US0 10
24589,US0 50
24590,US0 79
24591,US0 60
24592,US0 60
24593,US0 60
24594,US0 60
24595,US0 60
24596,US0 60
24597,US0 11
24599,US0 30
246,US0 28
2460,US0 91
24600,US0 30
24602,US0 60
24603,US0 60
24604,US0 60
24605,US0 60
24606,US0 60
24607,US0 60
24608,US0 60
24609,US0 60
24610,US0 60
24611,US0 60
24612,US0 6
24613,US0 6
24614,US0 60
24616,US0 60
24617,US0 60
24618,US0 11
24619,US0 11
2462,US0 50
24620,US0 11
24623,US0 30
24624,US0 11
24625,US0 60
24626,US0 11
24628,US0 60
24629,US0 60
24630,US0 60
24632,US0 59
24633,US0 59
24634,US0 64
24635,US0 3
24636,US0 3
24637,US0 3
24638,US0 3
24639,US0 3
24640,US0 3
24641,US0 3
24642,US0 3
24643,US0 3
24644,US0 3
24645,US0 3
24646,US0 3
24647,US0 3
24649,US0 3
2465,US0 50
24650,US0 3
24651,US0 3
24652,US0 3
24655,US0 3
24656,US0 3
24657,US0 3
24658,US0 3
24659,US0 16
2466,US0 50
24661,US0 67
24664,US0 89
24666,US0 30
24669,US0 83
24671,US0 89
24673,US0 2
24676,US0 2
24677,US0 2
24678,US0 2
24679,US0 2
24680,US0 2
24681,US0 2
24682,US0 2
24684,US0 2
24685,US0 2
24686,US0 2
24687,US0 2
24688,US0 69
24689,US0 60
2469,US0 50
24690,US0 60
24691,US0 60
24692,US0 60
24693,US0 60
24694,US0 60
24695,US0 60
24696,US0 60
24697,US0 60
24698,US0 60
24699,US0 60
24700,US0 60
24701,US0 60
24702,US0 60
24703,US0 60
24705,US0 30
24706,US0 30
24707,US0 30
24708,US0 30
24709,US0 30
2471,US0 50
24710,US0 60
24711,US0 60
24714,US0 28
24715,US0 28
24716,US0 28
24717,US0 28
24718,US0 28
24723,US0 34
24725,US0 60
24727,US0 60
24728,US0 37
24729,US0 60
2473,US0 91
24730,US0 60
24731,US0 60
24732,US0 60
24733,US0 37
24734,US0 37
24736,US0 37
24737,US0 37
24738,US0 37
24739,US0 37
2474,US0 91
24740,US0 37
24741,US0 37
24742,US0 37
24743,US0 37
24744,US0 37
24745,US0 37
24746,US0 37
24747,US0 37
24748,US0 30
24750,US0 6
24752,US0 83
24755,US0 19
24764,US0 5
24765,US0 83
24766,US0 83
24769,US0 37
2477,US0 30
24770,US0 37
24771,US0 37
24772,US0 37
24773,US0 74
24774,US0 37
24776,US0 37
24779,US0 5
24780,US0 92
24781,US0 74
24785,US0 35
24788,US0 35
24789,US0 35
24790,US0 35
24791,US0 60
24792,US0 37
24793,US0 37
24795,US0 37
24796,US0 37
24797,US0 35
24799,US0 35
248,US0 28
2480,US0 91
24800,US0 35
24801,US0 35
24802,US0 89
24803,US0 17
24805,US0 5
24806,US0 37
24807,US0 37
24808,US0 60
24809,US0 37
24810,US0 37
24811,US0 28
24812,US0 28
24813,US0 60
24814,US0 30
24816,US0 17
24817,US0 60
24819,US0 17
2482,US0 28
24820,US0 17
24821,US0 17
24824,US0 17
24826,US0 0
24828,US0 94
24829,US0 94
24835,US0 5
24840,US0 94
24841,US0 94
24843,US0 94
24844,US0 94
24845,US0 94
24846,US0 54
2485,US0 28
24851,US0 94
24852,US0 80
24853,US0 80
24854,US0 80
24855,US0 80
24856,US0 80
24858,US0 80
24859,US0 60
24860,US0 60
24862,US0 60
24863,US0 60
24864,US0 60
24865,US0 60
24866,US0 60
24867,US0 5
24868,US0 60
24869,US0 60
24870,US0 60
24871,US0 60
24872,US0 60
24876,US0 17
24878,US0 2
2488,US0 36
24880,US0 60
24881,US0 28
24882,US0 60
24883,US0 60
24887,US0 9
24888,US0 30
24889,US0 30
24890,US0 30
24891,US0 9
24892,US0 12
24893,US0 12
24894,US0 12
24896,US0 60
24897,US0 60
24898,US0 60
24899,US0 60
2490,US0 71
24900,US0 60
24902,US0 60
24903,US0 60
24904,US0 60
24905,US0 60
24906,US0 0
24907,US0 0
24908,US0 0
24909,US0 0
24910,US0 12
24911,US0 12
24912,US0 60
24916,US0 60
24917,US0 60
24918,US0 12
2492,US0 60
24920,US0 12
24921,US0 12
24925,US0 60
24926,US0 60
24928,US0 0
24929,US0 60
24931,US0 28
24935,US0 0
24936,US0 28
24937,US0 28
24938,US0 28
24939,US0 28
24940,US0 28
24942,US0 81
24949,US0 5
2495,US0 91
24950,US0 12
24951,US0 53
24952,US0 53
24953,US0 25
24955,US0 12
24958,US0 12
24959,US0 37
24960,US0 37
24964,US0 28
24965,US0 91
24966,US0 28
24967,US0 91
24969,US0 53
24970,US0 9
24971,US0 53
24972,US0 57
24974,US0 12
24975,US0 98
24977,US0 98
24979,US0 57
2498,US0 36
24981,US0 7
24986,US0 12
24988,US0 90
24989,US0 90
24990,US0 90
24991,US0 90
24993,US0 12
24994,US0 12
24995,US0 12
24996,US0 90
24997,US0 90
24998,US0 90
24999,US0 90
25,US0 58
25000,US0 90
25002,US0 90
25003,US0 90
25004,US0 90
25005,US0 90
25007,US0 37
25008,US0 60
25009,US0 37
2501,US0 71
25010,US0 91
25011,US0 91
25012,US0 91
25013,US0 91
25015,US0 91
25016,US0 15
25017,US0 91
25018,US0 91
25019,US0 91
2502,US0 71
25020,US0 91
25021,US0 91
25022,US0 31
25023,US0 87
25024,US0 91
25026,US0 5
25029,US0 12
25030,US0 12
25037,US0 79
25041,US0 90
25042,US0 90
25043,US0 90
25044,US0 90
25047,US0 90
2505,US0 71
25052,US0 90
25055,US0 90
25056,US0 90
25058,US0 57
25059,US0 90
2506,US0 71
25060,US0 90
25064,US0 90
25065,US0 90
25067,US0 12
25070,US0 12
25071,US0 12
25073,US0 91
25075,US0 27
25076,US0 27
25079,US0 52
2508,US0 31
25080,US0 52
25081,US0 52
25082,US0 12
25083,US0 90
25084,US0 90
25086,US0 90
25087,US0 90
25089,US0 53
25090,US0 53
25092,US0 0
25095,US0 91
25096,US0 91
25097,US0 91
25098,US0 91
25099,US0 53
251,US0 28
2510,US0 20
25102,US0 52
25104,US0 0
25106,US0 57
25107,US0 83
25108,US0 52
25110,US0 52
25111,US0 91
25112,US0 91
25113,US0 91
25115,US0 68
25116,US0 68
25117,US0 68
25118,US0 79
25119,US0 68
2512,US0 13
25120,US0 68
25121,US0 68
25123,US0 91
25125,US0 91
25126,US0 5
25129,US0 15
2513,US0 13
25130,US0 0
25131,US0 89
25132,US0 70
25133,US0 89
25134,US0 89
25135,US0 89
25136,US0 89
25137,US0 89
25139,US0 89
25141,US0 56
25142,US0 56
25143,US0 56
25145,US0 56
25147,US0 0
25148,US0 55
25149,US0 55
2515,US0 31
25150,US0 55
25151,US0 55
25154,US0 39
25156,US0 39
25157,US0 15
25158,US0 56
25160,US0 56
25161,US0 56
25165,US0 55
25166,US0 55
25167,US0 30
25168,US0 30
25170,US0 55
25171,US0 55
25174,US0 56
25175,US0 56
25176,US0 55
25177,US0 55
25178,US0 55
25179,US0 0
2518,US0 96
25180,US0 55
25184,US0 55
25185,US0 0
25187,US0 0
25188,US0 0
25189,US0 55
25192,US0 41
25193,US0 41
25194,US0 41
25195,US0 41
25198,US0 99
25199,US0 0
2520,US0 14
25201,US0 79
25203,US0 9
25204,US0 99
25205,US0 99
25206,US0 20
25207,US0 55
25208,US0 20
25210,US0 9
25211,US0 9
25217,US0 66
25218,US0 66
25219,US0 66
2522,US0 86
25220,US0 34
25221,US0 99
25222,US0 99
25225,US0 10
25226,US0 99
25228,US0 99
25229,US0 99
25231,US0 99
25232,US0 66
25233,US0 99
25234,US0 20
25235,US0 41
25236,US0 24
25237,US0 30
25238,US0 18
25239,US0 70
2524,US0 31
25240,US0 70
25242,US0 43
25243,US0 66
25247,US0 74
25248,US0 41
25249,US0 74
2525,US0 86
25250,US0 93
25251,US0 93
25253,US0 41
25254,US0 41
25256,US0 93
25259,US0 84
25260,US0 10
25261,US0 9
25265,US0 9
25266,US0 9
25267,US0 9
25268,US0 9
25269,US0 66
2527,US0 37
25272,US0 91
25273,US0 6
25274,US0 6
25275,US0 41
25276,US0 89
25277,US0 89
25278,US0 89
25279,US0 41
25281,US0 33
25282,US0 41
25284,US0 41
25288,US0 14
2529,US0 60
25292,US0 16
25293,US0 89
25294,US0 89
25296,US0 89
25297,US0 89
253,US0 26
25303,US0 89
25305,US0 89
25306,US0 89
25307,US0 89
25308,US0 89
25309,US0 89
2531,US0 24
25310,US0 89
25311,US0 54
25313,US0 89
25314,US0 89
25315,US0 89
25316,US0 89
25317,US0 89
25318,US0 89
25319,US0 93
25320,US0 54
25325,US0 55
25326,US0 5
25328,US0 5
25330,US0 10
25331,US0 59
25339,US0 26
2534,US0 60
25340,US0 26
25341,US0 54
25342,US0 54
25343,US0 92
25344,US0 92
25345,US0 92
25346,US0 54
25347,US0 54
25349,US0 33
25350,US0 6
25351,US0 26
25353,US0 26
25354,US0 82
25355,US0 62
25356,US0 54
25357,US0 16
25358,US0 16
25359,US0 16
2536,US0 60
25360,US0 33
25362,US0 54
25364,US0 54
25365,US0 6
25366,US0 54
25367,US0 54
25368,US0 54
25369,US0 54
25370,US0 54
25372,US0 54
25373,US0 54
25374,US0 20
25376,US0 54
25377,US0 22
25380,US0 14
25382,US0 20
25383,US0 54
25384,US0 54
25385,US0 14
25387,US0 54
2539,US0 60
25390,US0 54
25391,US0 54
25392,US0 26
25393,US0 26
25394,US0 54
25395,US0 54
25396,US0 54
25397,US0 54
25398,US0 54
25399,US0 54
254,US0 54
25400,US0 26
25401,US0 26
25402,US0 54
25403,US0 15
25404,US0 14
25405,US0 20
25406,US0 89
25407,US0 89
25408,US0 89
25409,US0 89
25412,US0 89
25413,US0 89
25415,US0 89
25419,US0 89
2542,US0 37
25420,US0 89
25421,US0 89
25422,US0 89
25423,US0 89
25426,US0 20
25428,US0 92
25429,US0 92
25431,US0 54
25432,US0 54
25433,US0 6
25434,US0 54
25435,US0 54
25437,US0 26
25438,US0 98
25439,US0 54
2544,US0 37
25440,US0 54
25441,US0 54
25442,US0 54
25443,US0 54
25444,US0 89
25446,US0 89
25448,US0 33
25449,US0 76
2545,US0 60
25450,US0 33
25452,US0 20
25453,US0 26
25454,US0 22
25456,US0 72
25457,US0 89
25460,US0 89
25462,US0 24
25463,US0 24
25464,US0 24
25465,US0 24
25466,US0 24
25467,US0 24
25468,US0 24
25469,US0 78
2547,US0 37
25470,US0 78
25471,US0 24
25472,US0 24
25473,US0 24
25474,US0 24
25475,US0 24
25476,US0 24
2549,US0 37
25490,US0 44
25492,US0 44
25495,US0 44
25496,US0 44
25497,US0 24
25498,US0 12
25499,US0 24
25500,US0 24
25502,US0 44
25503,US0 44
25504,US0 24
25506,US0 24
25508,US0 24
25509,US0 24
25510,US0 24
25511,US0 49
25512,US0 95
25517,US0 24
25519,US0 24
2552,US0 37
25520,US0 24
25521,US0 32
25522,US0 99
25523,US0 99
25524,US0 99
25525,US0 99
25527,US0 78
25528,US0 14
25530,US0 64
25531,US0 64
25532,US0 64
25533,US0 64
25534,US0 64
25535,US0 64
25536,US0 64
25537,US0 55
25538,US0 55
25539,US0 55
2554,US0 37
25540,US0 78
25542,US0 24
25543,US0 24
25544,US0 43
25546,US0 93
25548,US0 75
25549,US0 51
25550,US0 95
25551,US0 57
25552,US0 57
25553,US0 96
25555,US0 14
25557,US0 56
25559,US0 56
2556,US0 51
25560,US0 56
25561,US0 56
25562,US0 56
25566,US0 14
25568,US0 17
25569,US0 17
25570,US0 17
25574,US0 9
25575,US0 17
25577,US0 17
25578,US0 57
25579,US0 36
25582,US0 36
25583,US0 36
25585,US0 98
25586,US0 52
25588,US0 42
2559,US0 60
25592,US0 52
25595,US0 34
25597,US0 52
25598,US0 10
256,US0 53
25600,US0 89
25602,US0 52
25603,US0 12
25604,US0 41
25605,US0 86
2561,US0 60
25610,US0 27
25612,US0 99
25613,US0 83
25614,US0 57
25615,US0 12
25616,US0 83
25620,US0 16
25621,US0 16
25622,US0 12
25623,US0 12
25627,US0 12
25629,US0 90
25637,US0 57
25639,US0 65
2564,US0 60
25640,US0 65
25641,US0 63
25643,US0 63
25644,US0 77
25645,US0 70
25647,US0 84
25653,US0 67
25654,US0 70
25655,US0 65
25656,US0 65
2566,US0 74
25660,US0 65
25663,US0 32
25664,US0 32
25665,US0 85
25667,US0 84
25668,US0 84
25669,US0 87
25670,US0 87
25671,US0 87
25672,US0 87
25673,US0 24
25674,US0 64
25675,US0 55
25676,US0 3
25677,US0 55
25678,US0 24
25679,US0 24
2568,US0 74
25680,US0 24
25685,US0 30
25689,US0 70
25690,US0 22
25691,US0 22
25693,US0 32
25697,US0 5
257,US0 25
25701,US0 5
25702,US0 5
25703,US0 5
25704,US0 27
25705,US0 5
25706,US0 20
25708,US0 1
2571,US0 74
25710,US0 78
25711,US0 62
25712,US0 29
25713,US0 67
25714,US0 67
25715,US0 78
25716,US0 29
25717,US0 67
25719,US0 45
25720,US0 74
25721,US0 74
25722,US0 66
25723,US0 66
25724,US0 43
25725,US0 74
25726,US0 72
25727,US0 29
2573,US0 74
25732,US0 46
25734,US0 67
25735,US0 41
25736,US0 99
25740,US0 67
25741,US0 68
25743,US0 38
25744,US0 3
25745,US0 68
25746,US0 68
25747,US0 38
25749,US0 68
25750,US0 3
25751,US0 55
25752,US0 55
25753,US0 38
25754,US0 34
25755,US0 38
25757,US0 80
25758,US0 80
25759,US0 94
2576,US0 28
25760,US0 17
25762,US0 80
25764,US0 80
25766,US0 80
25767,US0 14
25769,US0 93
2577,US0 26
25770,US0 14
25771,US0 93
25772,US0 93
25775,US0 24
25776,US0 92
25779,US0 93
25781,US0 93
25782,US0 14
25783,US0 14
25784,US0 51
25786,US0 91
25788,US0 91
25789,US0 91
2579,US0 77
25790,US0 49
25793,US0 5
25794,US0 39
25797,US0 39
25798,US0 39
25800,US0 55
25801,US0 89
25804,US0 89
25805,US0 11
25806,US0 11
25807,US0 11
25808,US0 60
25809,US0 60
2581,US0 47
25811,US0 60
25815,US0 1
25817,US0 61
25818,US0 61
25819,US0 37
2582,US0 74
25823,US0 23
25825,US0 35
25829,US0 68
25831,US0 36
25832,US0 60
25833,US0 60
25834,US0 60
25837,US0 71
25840,US0 60
25843,US0 48
25845,US0 48
25847,US0 88
25848,US0 82
25849,US0 82
2585,US0 71
25851,US0 88
25852,US0 88
25854,US0 82
25855,US0 88
25857,US0 72
25859,US0 62
25861,US0 72
25862,US0 20
25863,US0 20
25864,US0 20
25865,US0 72
25866,US0 62
25867,US0 67
25869,US0 72
2587,US0 77
25872,US0 62
25873,US0 20
25874,US0 62
25875,US0 45
25876,US0 62
25880,US0 28
25882,US0 28
25883,US0 5
25884,US0 5
25885,US0 5
25889,US0 63
2589,US0 14
25890,US0 67
25891,US0 63
25892,US0 37
25893,US0 63
25895,US0 63
25898,US0 63
25899,US0 31
259,US0 29
25904,US0 66
2591,US0 74
25913,US0 78
25917,US0 78
25920,US0 17
25921,US0 24
25923,US0 78
25924,US0 78
25925,US0 78
25926,US0 24
25927,US0 24
25929,US0 96
25931,US0 96
25932,US0 24
25933,US0 78
25934,US0 78
25935,US0 78
25936,US0 4
25937,US0 78
25939,US0 96
2594,US0 74
25941,US0 8
25942,US0 6
25944,US0 48
25945,US0 47
25946,US0 71
25947,US0 76
25948,US0 71
25949,US0 76
25950,US0 6
25951,US0 76
25952,US0 76
25953,US0 20
25954,US0 11
25955,US0 7
25958,US0 30
25960,US0 89
25961,US0 57
25962,US0 85
25963,US0 84
25964,US0 84
25967,US0 25
25969,US0 16
25970,US0 67
25975,US0 72
25976,US0 44
25977,US0 29
25978,US0 29
2598,US0 74
25980,US0 86
25981,US0 42
25982,US0 68
25985,US0 30
25988,US0 90
25990,US0 90
25993,US0 2
25994,US0 52
25996,US0 86
25997,US0 45
25998,US0 69
25999,US0 67
2600,US0 28
26001,US0 59
26002,US0 33
26003,US0 57
26006,US0 7
26007,US0 25
26009,US0 0
26013,US0 72
26018,US0 0
2602,US0 37
26020,US0 98
26021,US0 59
26024,US0 33
26025,US0 30
26026,US0 14
26032,US0 76
26036,US0 16
26038,US0 42
2604,US0 60
26043,US0 82
26046,US0 18
26047,US0 14
26052,US0 38
26054,US0 10
26057,US0 66
2606,US0 60
26064,US0 66
26066,US0 66
26072,US0 50
26075,US0 45
26076,US0 37
26077,US0 93
26079,US0 74
2608,US0 74
26081,US0 60
26082,US0 0
26084,US0 61
26086,US0 50
26087,US0 82
26088,US0 42
26089,US0 31
26090,US0 31
26091,US0 98
26092,US0 98
26096,US0 87
26097,US0 17
26098,US0 68
26099,US0 78
261,US0 29
2610,US0 74
26100,US0 2
26104,US0 4
26105,US0 74
26106,US0 14
26108,US0 32
26109,US0 39
26112,US0 38
26120,US0 39
26124,US0 87
2613,US0 76
26130,US0 6
26132,US0 6
26134,US0 20
26135,US0 76
26136,US0 84
26137,US0 84
2614,US0 91
26140,US0 87
26142,US0 87
26143,US0 84
26144,US0 84
26146,US0 87
2615,US0 54
26150,US0 92
26156,US0 32
26158,US0 32
26159,US0 14
26160,US0 87
26164,US0 52
26166,US0 99
26168,US0 38
26169,US0 71
26170,US0 87
26171,US0 87
26172,US0 84
26173,US0 31
26174,US0 18
2618,US0 11
26180,US0 24
26181,US0 3
26184,US0 29
26186,US0 17
26188,US0 17
26192,US0 33
26193,US0 33
26194,US0 18
26196,US0 46
26197,US0 37
26201,US0 22
26203,US0 52
26204,US0 37
26206,US0 91
2621,US0 11
26210,US0 31
26213,US0 14
26216,US0 45
26218,US0 65
2622,US0 11
26220,US0 77
26221,US0 22
26224,US0 99
26229,US0 45
26231,US0 9
26232,US0 46
26233,US0 92
26235,US0 45
26236,US0 5
26239,US0 14
26241,US0 14
26242,US0 69
26243,US0 45
26246,US0 7
2625,US0 11
26250,US0 3
26251,US0 82
26253,US0 7
26258,US0 7
26259,US0 7
26261,US0 93
26262,US0 35
26268,US0 48
26278,US0 11
26279,US0 45
26281,US0 7
26283,US0 7
2629,US0 11
26293,US0 6
26294,US0 52
26296,US0 48
26307,US0 5
26309,US0 38
26310,US0 6
26311,US0 6
26314,US0 32
26319,US0 54
2632,US0 11
26322,US0 33
26323,US0 38
26325,US0 85
2633,US0 11
26333,US0 48
26335,US0 96
26340,US0 4
26347,US0 8
26351,US0 8
26355,US0 0
26356,US0 0
26357,US0 0
26358,US0 1
26359,US0 79
26362,US0 32
26364,US0 12
26369,US0 7
2637,US0 11
26371,US0 47
26373,US0 59
26377,US0 10
26378,US0 10
26379,US0 10
26380,US0 10
26381,US0 10
26382,US0 10
26383,US0 10
26385,US0 59
26387,US0 22
26389,US0 10
26390,US0 85
26391,US0 32
26394,US0 43
26398,US0 24
264,US0 29
2640,US0 11
26400,US0 72
26401,US0 3
26403,US0 62
26407,US0 86
26411,US0 86
26412,US0 62
26423,US0 59
2643,US0 11
26433,US0 33
2644,US0 11
26442,US0 69
26446,US0 14
26448,US0 14
26456,US0 23
26458,US0 36
26459,US0 97
26462,US0 24
26465,US0 29
26466,US0 78
26467,US0 29
26468,US0 38
2647,US0 11
26470,US0 60
26472,US0 84
26474,US0 85
26475,US0 10
26478,US0 67
26479,US0 41
26481,US0 60
26483,US0 85
26497,US0 24
26498,US0 10
2650,US0 82
26501,US0 10
26507,US0 79
2651,US0 89
26516,US0 78
26517,US0 78
26520,US0 74
26523,US0 87
26525,US0 36
26526,US0 71
26527,US0 71
2653,US0 37
26533,US0 11
26543,US0 89
26546,US0 28
26547,US0 78
26548,US0 5
2655,US0 37
26551,US0 67
26552,US0 92
26561,US0 61
2657,US0 32
26577,US0 13
26578,US0 10
26583,US0 60
26587,US0 33
26588,US0 33
2659,US0 23
26592,US0 83
26595,US0 90
266,US0 28
2660,US0 26
26609,US0 91
26610,US0 13
26612,US0 34
26615,US0 22
2662,US0 8
26620,US0 84
26622,US0 35
26626,US0 99
26628,US0 50
26630,US0 3
2664,US0 23
26640,US0 33
26644,US0 68
26651,US0 71
26652,US0 71
26654,US0 29
26655,US0 18
26656,US0 46
26657,US0 65
26658,US0 65
2666,US0 61
26660,US0 37
26666,US0 37
26670,US0 45
26672,US0 82
2668,US0 23
26681,US0 3
26683,US0 3
26691,US0 82
26692,US0 50
2670,US0 61
26707,US0 67
2671,US0 1
26715,US0 23
26716,US0 10
26719,US0 87
26721,US0 93
26723,US0 14
2673,US0 61
26730,US0 45
26732,US0 12
26733,US0 93
26739,US0 87
26741,US0 22
26744,US0 32
26745,US0 85
26746,US0 33
26748,US0 92
2675,US0 61
26752,US0 14
26753,US0 61
26754,US0 22
26756,US0 57
26758,US0 44
26762,US0 92
26763,US0 92
26769,US0 22
2677,US0 61
26771,US0 22
26775,US0 65
26779,US0 32
26783,US0 26
26785,US0 65
2679,US0 31
26790,US0 34
26793,US0 93
26797,US0 85
26798,US0 18
26799,US0 1
26806,US0 16
2681,US0 61
26810,US0 76
26817,US0 29
26818,US0 77
2682,US0 31
26823,US0 62
2684,US0 31
26840,US0 87
26841,US0 72
26845,US0 22
26853,US0 84
2686,US0 61
2687,US0 61
26872,US0 87
26874,US0 32
26876,US0 36
26878,US0 60
26885,US0 76
2689,US0 31
26890,US0 87
26891,US0 84
269,US0 28
26905,US0 85
26910,US0 85
26918,US0 71
2692,US0 31
26923,US0 76
26927,US0 93
26938,US0 89
26939,US0 72
26941,US0 72
26945,US0 85
2695,US0 23
26953,US0 14
26958,US0 20
2697,US0 23
26973,US0 23
2699,US0 84
26993,US0 76
26999,US0 92
27004,US0 22
2701,US0 84
27010,US0 36
27029,US0 65
27033,US0 92
2704,US0 84
27041,US0 32
27056,US0 61
27058,US0 93
2707,US0 84
2709,US0 84
27099,US0 43
2710,US0 84
27105,US0 16
27107,US0 16
27119,US0 22
27125,US0 65
27128,US0 65
27129,US0 91
2713,US0 84
27130,US0 17
27132,US0 32
27134,US0 22
27139,US0 22
27140,US0 22
27143,US0 67
27148,US0 14
2715,US0 87
27150,US0 94
27164,US0 14
27171,US0 95
27174,US0 42
27175,US0 13
2718,US0 87
272,US0 69
2720,US0 87
27206,US0 65
27210,US0 65
27214,US0 65
27215,US0 84
27217,US0 72
27218,US0 72
27221,US0 72
27229,US0 18
2723,US0 84
27231,US0 65
27236,US0 70
27237,US0 70
27243,US0 70
27246,US0 46
27255,US0 18
2726,US0 45
27262,US0 18
27268,US0 46
27270,US0 46
27286,US0 18
27290,US0 18
27292,US0 18
27293,US0 18
27294,US0 18
27295,US0 18
27297,US0 67
27298,US0 67
2730,US0 16
2731,US0 16
27316,US0 18
27327,US0 4
2733,US0 16
27335,US0 29
27337,US0 78
27340,US0 78
27353,US0 36
27354,US0 36
27355,US0 63
27356,US0 11
27357,US0 36
27358,US0 36
27359,US0 11
2736,US0 16
2737,US0 69
27371,US0 36
2738,US0 87
27383,US0 36
27386,US0 36
27388,US0 47
27399,US0 29
274,US0 42
27406,US0 29
2741,US0 85
27423,US0 29
27424,US0 67
2743,US0 85
27430,US0 45
27450,US0 47
27456,US0 71
2747,US0 59
27470,US0 71
27472,US0 71
27476,US0 63
2749,US0 99
27498,US0 41
27499,US0 84
27509,US0 55
2751,US0 22
